ts_ssl,uid,id.orig_h_ssl,id.orig_p_ssl,id.resp_h_ssl,id.resp_p_ssl,version,cipher,curve,server_name,resumed,established,ssl_history,cert_chain_fps,client_cert_chain_fps,sni_matches_cert,ja3,ja3s,last_alert,next_protocol,ts_conn,id.orig_h_conn,id.orig_p_conn,id.resp_h_conn,id.resp_p_conn,proto,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,service
1499084130.3508,CSG8Bb3NmT26Tl5za6,192.168.10.14,50251,162.208.22.39,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,geo-um.btrll.com,False,False,Cs,nan,nan,,0ffee3ba8e615ad22535e7f771690a28,ccc514751b175866924439bdbb5bba34,,,1499084130.265262,192.168.10.14,50251.0,162.208.22.39,443.0,tcp,20.22573709487915,382.0,3760.0,RSTO,True,False,2042.0,ShADadcgFTTR,26.0,1661.0,4.0,1890.0,ssl
1499083859.903055,CPk0xD1XPhgHJXTGN6,192.168.10.9,1222,78.40.123.179,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,live.deezer.com,False,False,Cs,nan,nan,,0ffee3ba8e615ad22535e7f771690a28,265fb1760174263f1728167115d17fe8,,,1499083859.800539,192.168.10.9,1222.0,78.40.123.179,443.0,tcp,0.32117700576782204,967.0,4933.0,S1,True,False,1804.0,ShADadcg,7.0,1259.0,7.0,3421.0,ssl
1499083859.997452,CFRVI03IFKzxdJGuN4,192.168.10.9,1228,157.240.18.19,443,,,,connect.facebook.net,False,False,C,nan,nan,,0ffee3ba8e615ad22535e7f771690a28,,,,1499083859.962121,192.168.10.9,1228.0,157.240.18.19,443.0,tcp,0.29634690284729004,801.0,69056.0,SF,True,False,39168.0,ShADacgdgcFfRr,39.0,2373.0,37.0,38430.0,ssl
1499084155.394983,CfUNAHDws8cKkr904,192.168.10.16,41428,172.217.12.99,443,,,,csi.gstatic.com,False,False,C,nan,nan,,0ffee3ba8e615ad22535e7f771690a28,,,,1499084155.316474,192.168.10.16,41428.0,172.217.12.99,443.0,tcp,0.322837114334106,525.0,4564.0,SF,True,False,4125.0,ShADagdcFRfRR,17.0,1369.0,11.0,2437.0,ssl
1499083860.564709,CxVDXh2XUCO5FYnI1k,192.168.10.9,1249,157.240.18.19,443,,,,staticxx.facebook.com,False,False,C,nan,nan,,0ffee3ba8e615ad22535e7f771690a28,,,,1499083860.406136,192.168.10.9,1249.0,157.240.18.19,443.0,tcp,0.287832975387573,535.0,3913.0,SF,True,False,2820.0,ShADacgdFRfr,10.0,947.0,9.0,1465.0,ssl
1499084138.03369,CMa37B2awvKtUrIQDd,192.168.10.16,45852,205.185.216.10,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,app-cdn.spot.im,False,False,Cs,nan,nan,,0ffee3ba8e615ad22535e7f771690a28,a9f50de6377ae7c6dbaabc53f089ac30,,,1499084137.997163,192.168.10.16,45852.0,205.185.216.10,443.0,tcp,17.79333186149597,1439.0,432156.0,SF,True,False,282468.0,ShADadgcgcfF,85.0,5867.0,143.0,192984.0,ssl
1499084095.086219,CBCSOj4zcwxNHPMAk3,192.168.10.9,1412,52.0.38.200,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,idsync.rlcdn.com,False,False,Cs,nan,nan,,0ffee3ba8e615ad22535e7f771690a28,303951d4c50efb2e991652225a6f02b1,,,1499084095.018803,192.168.10.9,1412.0,52.0.38.200,443.0,tcp,60.9060480594635,775.0,7492.0,SF,True,False,2433.0,ShADadcgTFf,17.0,1473.0,15.0,5743.0,ssl
1499084095.033721,CC3Pv82eQHcm5TCnnl,192.168.10.9,1410,98.139.225.35,443,,,,sp.analytics.yahoo.com,False,False,C,nan,nan,,0ffee3ba8e615ad22535e7f771690a28,,,,1499084094.949349,192.168.10.9,1410.0,98.139.225.35,443.0,tcp,60.981714963912964,670.0,4330.0,SF,True,False,2920.0,SAhDacgdTfF,16.0,1328.0,15.0,2094.0,ssl
1499084145.236475,CPG5TurLPgWkajh69,192.168.10.16,34600,205.185.216.42,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,images.spot.im,False,False,Cs,nan,nan,,0ffee3ba8e615ad22535e7f771690a28,a9f50de6377ae7c6dbaabc53f089ac30,,,1499084145.20729,192.168.10.16,34600.0,205.185.216.42,443.0,tcp,10.778373956680298,1180.0,15809.0,SF,True,False,3469.0,ShADadgfF,15.0,1968.0,22.0,16961.0,ssl
1499084145.204692,CsyjhN1IRD5qJdYgd9,192.168.10.16,34596,205.185.216.42,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,images.spot.im,False,False,Cs,nan,nan,,0ffee3ba8e615ad22535e7f771690a28,a9f50de6377ae7c6dbaabc53f089ac30,,,1499084145.180419,192.168.10.16,34596.0,205.185.216.42,443.0,tcp,10.817393064498901,5539.0,97210.0,SF,True,False,37522.0,ShADadgcgcfF,51.0,8199.0,83.0,76536.0,ssl
1499084145.203842,CjdyMl1XbPh74SHeBi,192.168.10.16,34598,205.185.216.42,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,images.spot.im,False,False,Cs,nan,nan,,0ffee3ba8e615ad22535e7f771690a28,a9f50de6377ae7c6dbaabc53f089ac30,,,1499084145.180736,192.168.10.16,34598.0,205.185.216.42,443.0,tcp,10.844791889190674,2940.0,52884.0,SF,True,False,22148.0,ShADadgcgfF,36.0,4820.0,48.0,43312.0,ssl
1499084146.44149,C1tp3M2eh0ybE6nuf9,192.168.10.16,46298,104.244.43.16,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,static.ads-twitter.com,False,False,Cs,nan,nan,,0ffee3ba8e615ad22535e7f771690a28,76cc3e2d3028143b23ec18e27dbd7ca9,,http/1.1,1499084146.41669,192.168.10.16,46298.0,104.244.43.16,443.0,tcp,10.146777868270874,635.0,6828.0,SF,True,False,1090.0,ShADdgafF,12.0,1267.0,11.0,7408.0,ssl
1499084095.668864,CneX7sPoRPibSnvI7,192.168.10.9,1438,52.32.174.154,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,dpm.demdex.net,False,False,Cs,nan,nan,,0ffee3ba8e615ad22535e7f771690a28,303951d4c50efb2e991652225a6f02b1,,,1499084095.583163,192.168.10.9,1438.0,52.32.174.154,443.0,tcp,61.18417406082153,842.0,3895.0,SF,True,False,1601.0,ShADadcgTFf,15.0,1460.0,13.0,2898.0,ssl
1499084095.128461,CHLElY2kThITDUxpyg,192.168.10.9,1417,52.0.38.200,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,idsync.rlcdn.com,False,False,Cs,nan,nan,,0ffee3ba8e615ad22535e7f771690a28,303951d4c50efb2e991652225a6f02b1,,,1499084095.076585,192.168.10.9,1417.0,52.0.38.200,443.0,tcp,61.84303283691406,1278.0,7886.0,SF,True,False,2433.0,ShADadcgtTFf,19.0,2056.0,17.0,6188.0,ssl
1499084093.79018,CPwPeyITtLoFc28e4,192.168.10.9,1358,13.107.21.200,443,,,,bat.bing.com,False,False,C,nan,nan,,0ffee3ba8e615ad22535e7f771690a28,,,,1499084093.765492,192.168.10.9,1358.0,13.107.21.200,443.0,tcp,66.29956793785095,1565.0,7642.0,RSTR,True,False,2425.0,ShADadcgTr,15.0,2183.0,18.0,6021.0,ssl
1499084094.923299,CgciGC1SQ8OsxPRUQa,192.168.10.9,1398,35.185.39.208,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,x.bidswitch.net,False,False,Cs,nan,nan,,0ffee3ba8e615ad22535e7f771690a28,ccc514751b175866924439bdbb5bba34,,,1499084094.867468,192.168.10.9,1398.0,35.185.39.208,443.0,tcp,65.60620498657227,1084.0,7457.0,SF,True,False,4448.0,ShADadcgtTfF,19.0,1886.0,17.0,4652.0,ssl
1499084094.902459,C7dGlf1e2SNjnvRsEc,192.168.10.9,1395,52.73.178.249,443,,,,ad.360yield.com,False,False,C,nan,nan,,0ffee3ba8e615ad22535e7f771690a28,,,,1499084094.84527,192.168.10.9,1395.0,52.73.178.249,443.0,tcp,65.7103841304779,1088.0,4898.0,SF,True,False,3161.0,ShADacgdtTfF,17.0,1798.0,15.0,2679.0,ssl
1499084095.131921,C2Qm513MecQxv8jKEj,192.168.10.9,1416,66.45.83.9,443,,,,location.gomoxie.solutions,False,False,C,nan,nan,,0ffee3ba8e615ad22535e7f771690a28,,,,1499084095.033179,192.168.10.9,1416.0,66.45.83.9,443.0,tcp,65.6441478729248,1600.0,5002.0,SF,True,False,2683.0,ShADcgdTafF,18.0,2338.0,15.0,2931.0,ssl
1499084129.994486,C5y1J53tK6MLjs1fxg,192.168.10.14,50237,54.249.64.21,443,,,,cs.adingo.jp,False,False,C,nan,nan,,0ffee3ba8e615ad22535e7f771690a28,,,,1499084129.717962,192.168.10.14,50237.0,54.249.64.21,443.0,tcp,31.123902082443237,748.0,5231.0,SF,True,False,2920.0,ShADacgdTFf,12.0,1242.0,10.0,2715.0,ssl
1499084156.995767,CDtQ1i4BxWqLixu0f7,192.168.10.16,45146,23.194.141.104,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,vpaid.pubmatic.com,False,False,Cs,nan,nan,,0ffee3ba8e615ad22535e7f771690a28,2b33c1374db4ddf06942f92373c0b54b,,http/1.1,1499084156.863048,192.168.10.16,45146.0,23.194.141.104,443.0,tcp,6.045823812484741,352.0,4841.0,SF,True,False,1200.0,ShADadgFfR,12.0,960.0,9.0,5317.0,ssl
1499084157.213706,C7x1Tj11Jq5gUhd75,192.168.10.16,55284,52.87.48.187,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,ads.adaptv.advertising.com,False,False,Cs,nan,nan,,0ffee3ba8e615ad22535e7f771690a28,303951d4c50efb2e991652225a6f02b1,,,1499084157.002145,192.168.10.16,55284.0,52.87.48.187,443.0,tcp,5.93363094329834,360.0,4513.0,SF,True,False,2983.0,ShADadgcFfR,11.0,916.0,7.0,3350.0,ssl
1499084129.319338,CcH0pN1ycLscltQCmc,192.168.10.14,50224,173.241.242.143,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,us-u.openx.net,False,False,Cs,nan,nan,,0ffee3ba8e615ad22535e7f771690a28,699a80bdb17efe157c861f92c5bf5d1d,,,1499084129.131792,192.168.10.14,50224.0,173.241.242.143,443.0,tcp,33.9862699508667,5344.0,7689.0,SF,True,False,1867.0,ShADdcgTaFf,26.0,6398.0,24.0,6818.0,ssl
1499084158.563631,C3y05U9iunU9qRFMb,192.168.10.16,57880,54.208.26.241,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,acds.prod.vidible.tv,False,False,Cs,nan,nan,,0ffee3ba8e615ad22535e7f771690a28,303951d4c50efb2e991652225a6f02b1,,,1499084158.503047,192.168.10.16,57880.0,54.208.26.241,443.0,tcp,5.43502402305603,354.0,6989.0,SF,True,False,1200.0,ShADadgFRf,13.0,1014.0,10.0,7517.0,ssl
1499083868.616468,CxOM9jJrG36qOZom2,192.168.10.5,49250,113.40.37.71,443,,,,cs.nakanohito.jp,False,False,C,nan,nan,,d3b972883dfbd24fd20fc200ad8ab22a,,,,1499083868.446239,192.168.10.5,49250.0,113.40.37.71,443.0,tcp,0.9906620979309081,733.0,18736.0,S2,True,False,11178.0,ShADacgdF,13.0,1265.0,9.0,7930.0,ssl
1499084169.84692,ChifpG3ipLzdzZ9Zpb,192.168.10.16,39326,23.194.142.5,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,secp256r1,dtm.advertising.com,False,True,CsxknGIti,"['baf4947326f8bfb10036beed1d112c3b986bfcc4321ffb0f1056b27260e13fe7', '3b0cc20384ad7f24eb438f2b80c63ebe003f7f215b8877e418ebb0484028db57', '6b143c2005d5539cc22eab5f772db2a9fe87467feffa07fcf0a9f7d28274ca7a']",[],1.0,0ffee3ba8e615ad22535e7f771690a28,2b33c1374db4ddf06942f92373c0b54b,,http/1.1,,,,,,,,,,,,,,,,,,,
1499084159.134816,CmmvaG1g3GYqMDxo79,192.168.10.16,56190,52.22.113.46,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,trk.vidible.tv,False,False,Cs,nan,nan,,0ffee3ba8e615ad22535e7f771690a28,303951d4c50efb2e991652225a6f02b1,,,1499084159.076534,192.168.10.16,56190.0,52.22.113.46,443.0,tcp,5.868988990783691,348.0,6989.0,SF,True,False,1200.0,ShADadgFfR,13.0,1008.0,10.0,7517.0,ssl
1499084170.12569,CfbT6a4xgFYyCCIuZ2,192.168.10.16,39954,172.217.11.14,443,TLSv12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,x25519,safebrowsing.google.com,False,True,CsxknGIti,"['3652a06d2a0794cc42cb2ae77ec0f8820079b92f0e99feef2e54d75de0f5f118', '9b759d41e3de30f9d2f902027d792b65d950a98bbb6d6d56be7f2528453bf8e9', '3c35cc963eb004451323d3275d05b353235053490d9cd83729a2faf5e7ca1cc0']",[],1.0,0ffee3ba8e615ad22535e7f771690a28,84480cf8cf0e732666092640e581e1a5,,h2,,,,,,,,,,,,,,,,,,,
1499084170.231374,Cip9ci170VM3ibvSr1,192.168.10.16,45714,156.154.200.36,443,TLSv12,TLS_RSA_WITH_AES_128_CBC_SHA,,aa.agkn.com,False,True,CsxnGIi,"['6276692c71c92a1d4e20d2a713b64c6aa863418031441e2a74bcda8e8dbb04f4', 'e6683e88315cd1cb403c0cea490f7c4b4c82c91cd485037489aadbaa90839f61', '3c35cc963eb004451323d3275d05b353235053490d9cd83729a2faf5e7ca1cc0', '08297a4047dba23680c731db6e317653ca7848e1bebd3a0b0179a707f92cf178']",[],1.0,0ffee3ba8e615ad22535e7f771690a28,5dcc087b1a1d0a5b0658981a7e8b2c3c,,,1499084170.195516,192.168.10.16,45714.0,156.154.200.36,443.0,tcp,0.6514649391174311,1132.0,4977.0,SF,True,False,0.0,ShADdafF,14.0,1868.0,12.0,5609.0,ssl
1499084158.555409,C7LpQ24MjDy214tr7c,192.168.10.16,57878,54.208.26.241,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,acds.prod.vidible.tv,False,False,Cs,nan,nan,,0ffee3ba8e615ad22535e7f771690a28,303951d4c50efb2e991652225a6f02b1,,,1499084158.487877,192.168.10.16,57878.0,54.208.26.241,443.0,tcp,7.303451061248779,736.0,13406.0,SF,True,False,2896.0,ShADadgFf,16.0,1576.0,15.0,14194.0,ssl
1499084170.673857,CdMCEs3nqxZ25ed214,192.168.10.16,46374,64.12.245.38,443,TLSv12,TLS_RSA_WITH_AES_256_CBC_SHA,,pixel.advertising.com,False,True,CsxnGIi,"['3c053c4dd395926695fc6c56a2823fde099a77cd34cc85af3f340d7b36476ed2', '19400be5b7a31fb733917700789d2f0a2471c0c9d506c0e504c06c16d7cb17c0']",[],1.0,0ffee3ba8e615ad22535e7f771690a28,82f0d8a75fa483d1cfe4b7085b784d7e,,,,,,,,,,,,,,,,,,,,,
1499084170.674683,CyHt5x3DtTLAjqL0q4,192.168.10.16,46372,64.12.245.38,443,TLSv12,TLS_RSA_WITH_AES_256_CBC_SHA,,pixel.advertising.com,False,True,CsxnGIi,"['3c053c4dd395926695fc6c56a2823fde099a77cd34cc85af3f340d7b36476ed2', '19400be5b7a31fb733917700789d2f0a2471c0c9d506c0e504c06c16d7cb17c0']",[],1.0,0ffee3ba8e615ad22535e7f771690a28,82f0d8a75fa483d1cfe4b7085b784d7e,,,,,,,,,,,,,,,,,,,,,
1499084171.08155,C7nMBdxZCLmOvt4vi,192.168.10.16,46380,64.12.245.38,443,TLSv12,TLS_RSA_WITH_AES_256_CBC_SHA,,pixel.advertising.com,False,True,CsxnGIi,"['3c053c4dd395926695fc6c56a2823fde099a77cd34cc85af3f340d7b36476ed2', '19400be5b7a31fb733917700789d2f0a2471c0c9d506c0e504c06c16d7cb17c0']",[],1.0,0ffee3ba8e615ad22535e7f771690a28,82f0d8a75fa483d1cfe4b7085b784d7e,,,,,,,,,,,,,,,,,,,,,
1499084171.083089,CTBYnL2Dys9oTHmiVc,192.168.10.16,46386,64.12.245.38,443,TLSv12,TLS_RSA_WITH_AES_256_CBC_SHA,,pixel.advertising.com,False,True,CsxnGIi,"['3c053c4dd395926695fc6c56a2823fde099a77cd34cc85af3f340d7b36476ed2', '19400be5b7a31fb733917700789d2f0a2471c0c9d506c0e504c06c16d7cb17c0']",[],1.0,0ffee3ba8e615ad22535e7f771690a28,82f0d8a75fa483d1cfe4b7085b784d7e,,,,,,,,,,,,,,,,,,,,,
1499084171.309039,CAX5dG4310FBl03Pxk,192.168.10.16,46398,64.12.245.38,443,TLSv12,TLS_RSA_WITH_AES_256_CBC_SHA,,pixel.advertising.com,True,True,CsiI,nan,nan,,0ffee3ba8e615ad22535e7f771690a28,82f0d8a75fa483d1cfe4b7085b784d7e,,,1499084171.255913,192.168.10.16,46398.0,64.12.245.38,443.0,tcp,5.988775968551636,358.0,154.0,SF,True,False,0.0,ShADadFf,9.0,738.0,7.0,446.0,ssl
1499084171.309927,CKJ1qi2E7Jny8XldS4,192.168.10.16,46396,64.12.245.38,443,TLSv12,TLS_RSA_WITH_AES_256_CBC_SHA,,pixel.advertising.com,True,True,CsiI,nan,nan,,0ffee3ba8e615ad22535e7f771690a28,82f0d8a75fa483d1cfe4b7085b784d7e,,,1499084171.255296,192.168.10.16,46396.0,64.12.245.38,443.0,tcp,5.989603042602539,358.0,154.0,SF,True,False,0.0,ShADadFf,9.0,738.0,7.0,446.0,ssl
1499084171.882709,CxNhc42AT19ETgBVvh,192.168.10.16,45256,23.194.141.104,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,vpaid.pubmatic.com,True,True,CsiI,nan,nan,,1a5fe5677b0e4fbbc854e8908225637d,410b9bedaf65dd26c6fe547154d60db4,,http/1.1,,,,,,,,,,,,,,,,,,,
1499084171.890693,CBtIPT1GIBEWqbk8X6,192.168.10.16,45258,23.194.141.104,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,vpaid.pubmatic.com,True,True,CsiI,nan,nan,,1a5fe5677b0e4fbbc854e8908225637d,410b9bedaf65dd26c6fe547154d60db4,,http/1.1,1499084171.865598,192.168.10.16,45258.0,23.194.141.104,443.0,tcp,5.379045009613037,599.0,183.0,SF,True,False,0.0,ShADadFfRR,10.0,1091.0,8.0,607.0,ssl
1499084171.90551,CGcjAS2RFsHHEIUi7i,192.168.10.16,45264,23.194.141.104,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,vpaid.pubmatic.com,True,True,CsiI,nan,nan,,1a5fe5677b0e4fbbc854e8908225637d,410b9bedaf65dd26c6fe547154d60db4,,http/1.1,1499084171.879726,192.168.10.16,45264.0,23.194.141.104,443.0,tcp,5.364915132522583,599.0,183.0,SF,True,False,0.0,ShADadFfRR,10.0,1091.0,8.0,607.0,ssl
1499084171.957605,Cp7uzF1XXTpBwAqFq2,192.168.10.16,55396,52.87.48.187,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,ads.adaptv.advertising.com,True,True,CsiI,nan,nan,,0ffee3ba8e615ad22535e7f771690a28,303951d4c50efb2e991652225a6f02b1,,,,,,,,,,,,,,,,,,,,,
1499084171.96066,CXM6iZGnmnhxxsis1,192.168.10.16,55398,52.87.48.187,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,ads.adaptv.advertising.com,True,True,CsiI,nan,nan,,0ffee3ba8e615ad22535e7f771690a28,303951d4c50efb2e991652225a6f02b1,,,,,,,,,,,,,,,,,,,,,
1499084171.962759,Czlzou1fN9WG5hw5ok,192.168.10.16,55402,52.87.48.187,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,ads.adaptv.advertising.com,True,True,CsiI,nan,nan,,0ffee3ba8e615ad22535e7f771690a28,303951d4c50efb2e991652225a6f02b1,,,1499084171.884705,192.168.10.16,55402.0,52.87.48.187,443.0,tcp,5.382642984390259,317.0,176.0,SF,True,False,0.0,ShADadFfRR,11.0,849.0,9.0,652.0,ssl
1499084172.026355,CtpNHm4tnTi9xxd3k2,192.168.10.16,55410,52.87.48.187,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,ads.adaptv.advertising.com,True,True,CsiI,nan,nan,,0ffee3ba8e615ad22535e7f771690a28,303951d4c50efb2e991652225a6f02b1,,,1499084171.936977,192.168.10.16,55410.0,52.87.48.187,443.0,tcp,5.330368995666504,317.0,176.0,SF,True,False,0.0,ShADadFfR,9.0,769.0,7.0,548.0,ssl
1499084172.027167,CSolnGPVZc4dxDdd4,192.168.10.16,55408,52.87.48.187,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,ads.adaptv.advertising.com,True,True,CsiI,nan,nan,,0ffee3ba8e615ad22535e7f771690a28,303951d4c50efb2e991652225a6f02b1,,,1499084171.936516,192.168.10.16,55408.0,52.87.48.187,443.0,tcp,5.3309619426727295,317.0,176.0,SF,True,False,0.0,ShADadFRRf,11.0,849.0,9.0,652.0,ssl
1499084170.262976,C4PvK815NDIZwQV9E3,192.168.10.16,58906,63.251.98.12,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,loadm.exelator.com,False,False,Cs,nan,nan,,0ffee3ba8e615ad22535e7f771690a28,ccc514751b175866924439bdbb5bba34,,,1499084170.22867,192.168.10.16,58906.0,63.251.98.12,443.0,tcp,0.6418080329895021,321.0,5444.0,SF,True,False,2290.0,ShADadgcFf,9.0,797.0,6.0,3474.0,ssl
1499084176.332727,CDObhv24wHFQkG33hg,192.168.10.16,45828,156.154.200.36,443,TLSv12,TLS_RSA_WITH_AES_128_CBC_SHA,,aa.agkn.com,True,True,CsiI,nan,nan,,0ffee3ba8e615ad22535e7f771690a28,5dcc087b1a1d0a5b0658981a7e8b2c3c,,,1499084176.293965,192.168.10.16,45828.0,156.154.200.36,443.0,tcp,0.25273990631103505,913.0,634.0,SF,True,False,0.0,ShADadfF,9.0,1389.0,10.0,1162.0,ssl
1499084176.355448,C0Pfz22JbUvptfpcj6,192.168.10.16,44476,34.205.110.130,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,idsync.rlcdn.com,True,True,CsiI,nan,nan,,0ffee3ba8e615ad22535e7f771690a28,303951d4c50efb2e991652225a6f02b1,,,1499084176.291049,192.168.10.16,44476.0,34.205.110.130,443.0,tcp,5.954582929611206,307.0,176.0,SF,True,False,0.0,ShADadFfR,9.0,759.0,7.0,548.0,ssl
1499084176.356396,Cryjjj2wSzGm2VMOU1,192.168.10.16,47124,34.227.133.130,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,e.nexac.com,True,True,CsiI,nan,nan,,0ffee3ba8e615ad22535e7f771690a28,303951d4c50efb2e991652225a6f02b1,,,1499084176.293238,192.168.10.16,47124.0,34.227.133.130,443.0,tcp,5.950299024581909,302.0,176.0,SF,True,False,0.0,ShADadFfR,9.0,754.0,7.0,548.0,ssl
1499084176.402078,Co4GXr4jQ9BmdYLFla,192.168.10.16,55082,129.146.14.101,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,tags.bluekai.com,True,True,CsiI,nan,nan,,1a5fe5677b0e4fbbc854e8908225637d,410b9bedaf65dd26c6fe547154d60db4,,http/1.1,1499084176.290797,192.168.10.16,55082.0,129.146.14.101,443.0,tcp,5.996050119400024,599.0,152.0,SF,True,False,0.0,ShADadFf,8.0,1023.0,7.0,524.0,ssl
1499084176.405226,CB7hsk40jVWu9r7tB3,192.168.10.16,56924,54.148.79.143,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,dpm.demdex.net,True,True,CsiI,nan,nan,,0ffee3ba8e615ad22535e7f771690a28,303951d4c50efb2e991652225a6f02b1,,,1499084176.293597,192.168.10.16,56924.0,54.148.79.143,443.0,tcp,5.985793113708496,305.0,176.0,SF,True,False,0.0,ShADadFfRR,11.0,837.0,9.0,652.0,ssl
1499084170.262502,CuuCuk1GVRzduIJNwk,192.168.10.16,58908,63.251.98.12,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,loadm.exelator.com,False,False,Cs,nan,nan,,0ffee3ba8e615ad22535e7f771690a28,ccc514751b175866924439bdbb5bba34,,,1499084170.229046,192.168.10.16,58908.0,63.251.98.12,443.0,tcp,1.446120977401733,971.0,6469.0,SF,True,False,2290.0,ShADadcgfF,11.0,1551.0,9.0,4655.0,ssl
1499084176.68675,CBETxY2XtqAKzwut02,192.168.10.16,53404,198.8.70.211,443,TLSv12,TLS_RSA_WITH_AES_256_CBC_SHA,,p.rfihub.com,False,True,CsxnGIi,"['6319fe60346fb81cd95b32cf612cd0a3a9c962907bbad4fe17ce3c85e44e1f66', '154c433c491929c5ef686e838e323664a00e6a0d822ccc958fb4dab03e49a08f']",[],1.0,0ffee3ba8e615ad22535e7f771690a28,0a917d753018dad73d9899ace370f8d8,,,1499084176.58221,192.168.10.16,53404.0,198.8.70.211,443.0,tcp,11.06198501586914,1288.0,3742.0,RSTR,True,False,0.0,ShADadfr,10.0,1708.0,9.0,4110.0,ssl
1499084176.687693,Cur40Y3CUhw1J22nBg,192.168.10.16,53402,198.8.70.211,443,TLSv12,TLS_RSA_WITH_AES_256_CBC_SHA,,p.rfihub.com,False,True,CsxnGIi,"['6319fe60346fb81cd95b32cf612cd0a3a9c962907bbad4fe17ce3c85e44e1f66', '154c433c491929c5ef686e838e323664a00e6a0d822ccc958fb4dab03e49a08f']",[],1.0,0ffee3ba8e615ad22535e7f771690a28,0a917d753018dad73d9899ace370f8d8,,,1499084176.581674,192.168.10.16,53402.0,198.8.70.211,443.0,tcp,11.0625159740448,584.0,2713.0,SF,True,False,0.0,ShADadFf,10.0,1004.0,7.0,3001.0,ssl
1499084178.389395,CV4s89AQuhZt4qpwh,192.168.10.16,55478,52.87.48.187,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,ads.adaptv.advertising.com,True,True,CsiI,nan,nan,,0ffee3ba8e615ad22535e7f771690a28,303951d4c50efb2e991652225a6f02b1,,,1499084178.303117,192.168.10.16,55478.0,52.87.48.187,443.0,tcp,5.958586931228638,317.0,176.0,SF,True,False,0.0,ShADadFfR,9.0,769.0,7.0,548.0,ssl
1499084178.39866,CABq0v3CvKXNlEevSd,192.168.10.16,55480,52.87.48.187,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,ads.adaptv.advertising.com,True,True,CsiI,nan,nan,,0ffee3ba8e615ad22535e7f771690a28,303951d4c50efb2e991652225a6f02b1,,,1499084178.3463,192.168.10.16,55480.0,52.87.48.187,443.0,tcp,5.912577152252197,317.0,176.0,SF,True,False,0.0,ShADadFfRR,10.0,809.0,8.0,600.0,ssl
1499084053.884106,CVgaOF3dFqfKCKygN,192.168.10.5,49318,66.235.147.238,443,,,,tdbankfinancialgroup.tt.omtrdc.net,False,False,C,nan,nan,,d3b972883dfbd24fd20fc200ad8ab22a,,,,1499084053.848703,192.168.10.5,49318.0,66.235.147.238,443.0,tcp,122.00522017478943,2749.0,6002.0,SF,True,False,3085.0,ShADacgdTfF,20.0,3563.0,17.0,3601.0,ssl
