ts_ssl,uid,id.orig_h_ssl,id.orig_p_ssl,id.resp_h_ssl,id.resp_p_ssl,version,cipher,curve,resumed,established,ssl_history,cert_chain_fps,client_cert_chain_fps,ja3s,server_name,last_alert,next_protocol,sni_matches_cert,ja3,ts_conn,id.orig_h_conn,id.orig_p_conn,id.resp_h_conn,id.resp_p_conn,proto,service,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,label
1421785.754923,CV5LPY2oJ2lRrJD6s8,192.168.1.130,51240,87.250.251.119,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,secp256r1,False,False,CsxknGI,"['0c3f530e40a08958eefe317dc3a870f5af8661396e7c8db1350652d4d9e25540', '3c9d1727f5db0600f65818ba7c5f09b96a44e2bb67c654c029dbd305b1be7b3c']",[],b9bd7f629159de9b24f44d1bad01fda7,mc.yandex.ru,,http/1.1,1.0,14eff09463c9d6dc6e14e954eba239c2,1421785.481634,192.168.1.130,51240,87.250.251.119,443,tcp,ssl,0.7455959999933831,643.0,2630.0,RSTO,True,False,0,ShADadR,6,895,5,2842,1
1421786.145922,C0H9En1A2a1hJjtksc,192.168.1.130,51248,193.108.117.116,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,secp256r1,False,False,CsxknGI,"['a9c82a2b1e71906a27dc28376a8e52dbef3c11e6dc0e31457f43e5a393681bd7', '3c9d1727f5db0600f65818ba7c5f09b96a44e2bb67c654c029dbd305b1be7b3c']",[],b9bd7f629159de9b24f44d1bad01fda7,tcp.whoer.net,,http/1.1,1.0,14eff09463c9d6dc6e14e954eba239c2,1421785.889299,192.168.1.130,51248,193.108.117.116,443,tcp,ssl,0.8414980000816281,643.0,2125.0,RSTO,True,False,0,ShADadR,7,935,5,2337,1
1423049.241266,CjhdNE2PlAVeEdoWH1,192.168.1.113,58795,195.88.209.128,443,TLSv10,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA,secp256r1,False,False,sxkni,"['9892eba57957417899289eb94af6f2314f59b098c59e14fead0365bc47f372f6', '25847d668eb4f04fdd40b12b6b0740c567da7d024308eb6c2c96fe41d9de218d']",[],6aa98948bfa9626adc8d77e0f16d39c6,,,,,,1423049.181912,192.168.1.113,58795,195.88.209.128,443,tcp,,100.3922339999117,0.0,3754.0,RSTRH,True,False,0,^hadfr,0,0,13,4286,1
1424388.944427,CvWl4N3I8A4hXAoIj4,192.168.1.113,58829,82.146.48.44,443,TLSv10,TLS_RSA_WITH_AES_128_CBC_SHA,,False,False,sxni,['af985329fc627561f1ea68a97f7d00caddfaea0842883582fef0b362b79ea4a3'],[],18e962e106761869a61045bed0e81c2c,,,,,,1424388.892375,192.168.1.113,58829,82.146.48.44,443,tcp,,1.712180000031367,0.0,3496.0,SHR,True,False,0,^hadtf,0,0,11,4027,1
1426185.078873,Cpvmjh1gXNXjkaDNi6,192.168.1.113,58878,195.88.209.128,443,TLSv10,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA,secp256r1,False,False,sxkni,"['9892eba57957417899289eb94af6f2314f59b098c59e14fead0365bc47f372f6', '25847d668eb4f04fdd40b12b6b0740c567da7d024308eb6c2c96fe41d9de218d']",[],6aa98948bfa9626adc8d77e0f16d39c6,,,,,,1426185.009802,192.168.1.113,58878,195.88.209.128,443,tcp,,100.47862900001928,0.0,3754.0,RSTRH,True,False,0,^hadtfr,0,0,16,5141,1
1427524.931145,CXVbJexgpkuKQAzS6,192.168.1.113,58912,82.146.48.44,443,TLSv10,TLS_RSA_WITH_AES_128_CBC_SHA,,False,False,sxni,['af985329fc627561f1ea68a97f7d00caddfaea0842883582fef0b362b79ea4a3'],[],18e962e106761869a61045bed0e81c2c,,,,,,1427524.875172,192.168.1.113,58912,82.146.48.44,443,tcp,,1.731976000126451,0.0,3496.0,SHR,True,False,0,^hadf,0,0,10,3908,1
1429326.523088,CT13JY1NQozRfUlHV9,192.168.1.113,58961,195.88.209.128,443,TLSv10,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA,secp256r1,False,False,sxkni,"['9892eba57957417899289eb94af6f2314f59b098c59e14fead0365bc47f372f6', '25847d668eb4f04fdd40b12b6b0740c567da7d024308eb6c2c96fe41d9de218d']",[],6aa98948bfa9626adc8d77e0f16d39c6,,,,,,1429326.459867,192.168.1.113,58961,195.88.209.128,443,tcp,,100.42213699989952,0.0,3754.0,RSTRH,True,False,0,^hadfr,0,0,13,4286,1
1430666.300107,CMSKjD2ku0v7tDWLj4,192.168.1.113,58995,82.146.48.44,443,TLSv10,TLS_RSA_WITH_AES_128_CBC_SHA,,False,False,sxni,['af985329fc627561f1ea68a97f7d00caddfaea0842883582fef0b362b79ea4a3'],[],18e962e106761869a61045bed0e81c2c,,,,,,1430666.2479,192.168.1.113,58995,82.146.48.44,443,tcp,,1.7014259998686612,0.0,3496.0,SHR,True,False,0,^hadf,0,0,10,3908,1
1432462.495367,CpArBJ3dX1LxLI4SOi,192.168.1.113,59044,195.88.209.128,443,TLSv10,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA,secp256r1,False,False,sxkni,"['9892eba57957417899289eb94af6f2314f59b098c59e14fead0365bc47f372f6', '25847d668eb4f04fdd40b12b6b0740c567da7d024308eb6c2c96fe41d9de218d']",[],6aa98948bfa9626adc8d77e0f16d39c6,,,,,,1432462.436333,192.168.1.113,59044,195.88.209.128,443,tcp,,100.38993600010872,0.0,3754.0,RSTRH,True,False,0,^hadfr,0,0,13,4286,1
1432874.921083,CBUsg2nV0skKP6Xug,192.168.1.130,51342,216.58.201.68,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,secp256r1,False,True,CsxknGIti,"['c99200fc468f3f119374d4c08ac9ca3733493ea4f5e90ccbadcd209e6aa3f17d', '3c9d1727f5db0600f65818ba7c5f09b96a44e2bb67c654c029dbd305b1be7b3c']",[],b9bd7f629159de9b24f44d1bad01fda7,www.google.com,,h2,1.0,e25044a54b6fbc8ba81f95563dd201c3,1432873.612686,192.168.1.130,51342,216.58.201.68,443,tcp,ssl,3.493619999848306,646.0,2363.0,RSTO,True,False,0,ShADadR,6,898,6,2615,1
1432876.144919,Cc55WnhVbxOyQBeC9,192.168.1.130,51348,216.58.201.78,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,secp256r1,False,True,CsxknGIti,"['29ed91e381471a19127c10a916b7644b2a2de8b85d639b055454cc7887a0f210', '3c9d1727f5db0600f65818ba7c5f09b96a44e2bb67c654c029dbd305b1be7b3c']",[],b9bd7f629159de9b24f44d1bad01fda7,clients6.google.com,,h2,1.0,14eff09463c9d6dc6e14e954eba239c2,1432875.067692,192.168.1.130,51348,216.58.201.78,443,tcp,ssl,6.312375999987125,643.0,3356.0,RSTO,True,False,0,ShADadR,6,895,7,3648,1
1432879.974916,CYhcfj1zSPHdKztcGf,192.168.1.130,51361,74.125.206.189,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,secp256r1,False,True,CsxknGIti,"['ee52a37b1323f4f8bf5e7394198df294ff686e24cfc67386a755128e3333c681', '3c9d1727f5db0600f65818ba7c5f09b96a44e2bb67c654c029dbd305b1be7b3c']",[],b9bd7f629159de9b24f44d1bad01fda7,0.client-channel.google.com,,h2,1.0,e25044a54b6fbc8ba81f95563dd201c3,1432878.903522,192.168.1.130,51361,74.125.206.189,443,tcp,ssl,3.250088999979198,702.0,2670.0,RSTO,True,False,0,ShADadR,6,954,6,2922,1
1432875.233316,CbdNQl4vtkh0fnDo5h,192.168.1.130,51346,216.58.201.68,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,secp256r1,False,False,CsxknGI,"['c99200fc468f3f119374d4c08ac9ca3733493ea4f5e90ccbadcd209e6aa3f17d', '3c9d1727f5db0600f65818ba7c5f09b96a44e2bb67c654c029dbd305b1be7b3c']",[],b9bd7f629159de9b24f44d1bad01fda7,www.google.com,,h2,1.0,e25044a54b6fbc8ba81f95563dd201c3,1432874.149509,192.168.1.130,51346,216.58.201.68,443,tcp,ssl,3.172912000212818,646.0,2121.0,RSTO,True,False,0,ShADadR,6,898,5,2333,1
1432876.297033,Cp9fi93jU2bNK2Z43,192.168.1.130,51351,216.58.201.78,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,secp256r1,False,False,CsxknGI,"['f48883a66cdcb1c6cf3c2b5cef6311b3df58ea52efbae8a2918e46076d65804a', '3c9d1727f5db0600f65818ba7c5f09b96a44e2bb67c654c029dbd305b1be7b3c']",[],b9bd7f629159de9b24f44d1bad01fda7,clients4.google.com,,h2,1.0,656854b0e07f676ae44f8d559744be60,1432875.259787,192.168.1.130,51351,216.58.201.78,443,tcp,ssl,3.146329999901354,643.0,3114.0,RSTO,True,False,0,ShADadR,6,895,6,3366,1
1432876.606974,CHz0P93DDAPd1bSghe,192.168.1.130,51356,216.58.201.78,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,secp256r1,False,True,CsxknGIti,"['29ed91e381471a19127c10a916b7644b2a2de8b85d639b055454cc7887a0f210', '3c9d1727f5db0600f65818ba7c5f09b96a44e2bb67c654c029dbd305b1be7b3c']",[],b9bd7f629159de9b24f44d1bad01fda7,clients6.google.com,,h2,1.0,14eff09463c9d6dc6e14e954eba239c2,1432875.533704,192.168.1.130,51356,216.58.201.78,443,tcp,ssl,8.732248999876902,643.0,3356.0,RSTO,True,False,0,ShADadR,6,895,7,3648,1
1432883.39139,CGabkd4FL9heoCWIj9,192.168.1.130,51365,216.58.201.68,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,secp256r1,False,True,CsxknGIti,"['c99200fc468f3f119374d4c08ac9ca3733493ea4f5e90ccbadcd209e6aa3f17d', '3c9d1727f5db0600f65818ba7c5f09b96a44e2bb67c654c029dbd305b1be7b3c']",[],b9bd7f629159de9b24f44d1bad01fda7,www.google.com,,h2,1.0,e25044a54b6fbc8ba81f95563dd201c3,1432882.287517,192.168.1.130,51365,216.58.201.68,443,tcp,ssl,3.453530000057071,646.0,2363.0,RSTO,True,False,0,ShADadR,6,894,6,2611,1
1432874.997953,CLpDIA19KKeDgqnMse,192.168.1.130,51344,216.58.201.68,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,secp256r1,False,False,CsxknGI,"['c99200fc468f3f119374d4c08ac9ca3733493ea4f5e90ccbadcd209e6aa3f17d', '3c9d1727f5db0600f65818ba7c5f09b96a44e2bb67c654c029dbd305b1be7b3c']",[],b9bd7f629159de9b24f44d1bad01fda7,www.google.com,,h2,1.0,e25044a54b6fbc8ba81f95563dd201c3,1432873.896276,192.168.1.130,51344,216.58.201.68,443,tcp,ssl,7.881621000124142,646.0,2121.0,RSTO,True,False,0,ShADadR,7,938,5,2333,1
1432880.276898,CebrQH3eYpjMCScoi3,192.168.1.130,51363,74.125.206.189,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,secp256r1,False,False,CsxknGI,"['ee52a37b1323f4f8bf5e7394198df294ff686e24cfc67386a755128e3333c681', '3c9d1727f5db0600f65818ba7c5f09b96a44e2bb67c654c029dbd305b1be7b3c']",[],b9bd7f629159de9b24f44d1bad01fda7,0.client-channel.google.com,,h2,1.0,e25044a54b6fbc8ba81f95563dd201c3,1432879.196553,192.168.1.130,51363,74.125.206.189,443,tcp,ssl,3.32054500002414,702.0,2412.0,RSTO,True,False,0,ShADadR,7,994,5,2624,1
1432876.437922,CKR43NIWkiLhpt0Ug,192.168.1.130,51353,74.125.71.188,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,secp256r1,False,True,CsxknGIti,"['d02be71012b1150e433023d92329730ef9ea9c58058d7d9ea687d9892190e639', '3c9d1727f5db0600f65818ba7c5f09b96a44e2bb67c654c029dbd305b1be7b3c']",[],1af33e1657631357c73119488045302c,mtalk.google.com,,,1.0,7253622c5a753815c0b41ede02ebe4ad,1432875.367034,192.168.1.130,51353,74.125.71.188,443,tcp,ssl,13.47511799982749,643.0,2355.0,RSTO,True,False,0,ShADadR,7,935,5,2567,1
1432884.129083,COrpWC25ofa5BYyNh9,192.168.1.130,51367,216.58.201.78,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,secp256r1,False,True,CsxknGIti,"['59d25edb343bb1833844b0a24b0149eb678cbc3a28ba1786efd8e2f3bcde24c3', '3c9d1727f5db0600f65818ba7c5f09b96a44e2bb67c654c029dbd305b1be7b3c']",[],b9bd7f629159de9b24f44d1bad01fda7,hangouts.google.com,,h2,1.0,14eff09463c9d6dc6e14e954eba239c2,1432883.015833,192.168.1.130,51367,216.58.201.78,443,tcp,ssl,6.042858000146225,643.0,3356.0,RSTO,True,False,0,ShADadR,6,891,7,3644,1
1432887.929894,CnPCyx2FTYPqtkfwwf,192.168.1.130,51369,104.25.38.26,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,secp256r1,False,True,CsxknGIti,"['3e6979b0db7885d187da485c530c22117912e21ea4beb4fc1f9edd3ac1bb7816', '3c9d1727f5db0600f65818ba7c5f09b96a44e2bb67c654c029dbd305b1be7b3c']",[],b9bd7f629159de9b24f44d1bad01fda7,whoer.net,,h2,1.0,14eff09463c9d6dc6e14e954eba239c2,1432886.807375,192.168.1.130,51369,104.25.38.26,443,tcp,ssl,7.342621000017971,643.0,3467.0,RSTO,True,False,0,ShADadR,7,935,7,3759,1
1432888.151339,C0gcrJ3Z7HUyJkFL8h,192.168.1.130,51371,104.25.38.26,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,secp256r1,False,True,CsxknGIti,"['3e6979b0db7885d187da485c530c22117912e21ea4beb4fc1f9edd3ac1bb7816', '3c9d1727f5db0600f65818ba7c5f09b96a44e2bb67c654c029dbd305b1be7b3c']",[],b9bd7f629159de9b24f44d1bad01fda7,whoer.net,,h2,1.0,14eff09463c9d6dc6e14e954eba239c2,1432887.018495,192.168.1.130,51371,104.25.38.26,443,tcp,ssl,7.277579999994487,643.0,3467.0,RSTO,True,False,0,ShADadR,7,935,7,3759,1
1432899.327991,C4jGQX2RAvucpO5A7,192.168.1.130,51375,74.125.206.189,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,secp256r1,False,False,CsxknGI,"['ee52a37b1323f4f8bf5e7394198df294ff686e24cfc67386a755128e3333c681', '3c9d1727f5db0600f65818ba7c5f09b96a44e2bb67c654c029dbd305b1be7b3c']",[],b9bd7f629159de9b24f44d1bad01fda7,0.client-channel.google.com,,h2,1.0,e25044a54b6fbc8ba81f95563dd201c3,1432898.240293,192.168.1.130,51375,74.125.206.189,443,tcp,ssl,3.32764200004749,702.0,2412.0,RSTO,True,False,0,ShADadR,6,954,5,2624,1
1432905.025676,CyrZ1u2fVXx3vVNgJe,192.168.1.130,51383,74.125.206.189,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,secp256r1,False,True,CsxknGIti,"['ee52a37b1323f4f8bf5e7394198df294ff686e24cfc67386a755128e3333c681', '3c9d1727f5db0600f65818ba7c5f09b96a44e2bb67c654c029dbd305b1be7b3c']",[],b9bd7f629159de9b24f44d1bad01fda7,0.client-channel.google.com,,h2,1.0,e25044a54b6fbc8ba81f95563dd201c3,1432903.954698,192.168.1.130,51383,74.125.206.189,443,tcp,ssl,3.354993999935686,702.0,2670.0,RSTO,True,False,0,ShADadR,6,954,6,2922,1
1432903.477935,CISYBf3wsfhfLcyX15,192.168.1.130,51379,5.45.73.3,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,secp256r1,False,True,CsxknGIti,"['fda269ce644a20b977417539111da22e2a8b23c44e8ac60d57c18929b1b21b6c', '3c9d1727f5db0600f65818ba7c5f09b96a44e2bb67c654c029dbd305b1be7b3c']",[],b9bd7f629159de9b24f44d1bad01fda7,buyproxy.ru,,http/1.1,1.0,14eff09463c9d6dc6e14e954eba239c2,1432902.399587,192.168.1.130,51379,5.45.73.3,443,tcp,ssl,8.17801499995403,643.0,2380.0,RSTO,True,False,0,ShADadR,6,895,6,2632,1
1432908.700561,Cbab5w1TpLFaOBYDy9,192.168.1.130,51389,216.58.201.68,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,secp256r1,False,True,CsxknGIti,"['c99200fc468f3f119374d4c08ac9ca3733493ea4f5e90ccbadcd209e6aa3f17d', '3c9d1727f5db0600f65818ba7c5f09b96a44e2bb67c654c029dbd305b1be7b3c']",[],b9bd7f629159de9b24f44d1bad01fda7,www.google.com,,h2,1.0,e25044a54b6fbc8ba81f95563dd201c3,1432907.610399,192.168.1.130,51389,216.58.201.68,443,tcp,ssl,3.264700999949127,646.0,2363.0,RSTO,True,False,0,ShADadR,6,898,6,2615,1
1432906.52847,CGqymm2MlXQJMP9zff,192.168.1.130,51385,216.58.201.78,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,secp256r1,False,True,CsxknGIti,"['f48883a66cdcb1c6cf3c2b5cef6311b3df58ea52efbae8a2918e46076d65804a', '3c9d1727f5db0600f65818ba7c5f09b96a44e2bb67c654c029dbd305b1be7b3c']",[],b9bd7f629159de9b24f44d1bad01fda7,clients4.google.com,,h2,1.0,656854b0e07f676ae44f8d559744be60,1432905.426899,192.168.1.130,51385,216.58.201.78,443,tcp,ssl,6.400690999813378,643.0,3356.0,RSTO,True,False,0,ShADadR,6,895,7,3648,1
1432907.077205,CBrexVIU148uyGCj9,192.168.1.130,51387,74.125.206.189,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,secp256r1,False,False,CsxknGI,"['ee52a37b1323f4f8bf5e7394198df294ff686e24cfc67386a755128e3333c681', '3c9d1727f5db0600f65818ba7c5f09b96a44e2bb67c654c029dbd305b1be7b3c']",[],b9bd7f629159de9b24f44d1bad01fda7,0.client-channel.google.com,,h2,1.0,e25044a54b6fbc8ba81f95563dd201c3,1432905.988265,192.168.1.130,51387,74.125.206.189,443,tcp,ssl,3.253228999907151,702.0,2412.0,RSTO,True,False,0,ShADadR,7,994,5,2624,1
1432912.591308,CGPMaY3Bz5kpaVk6ye,192.168.1.130,51395,216.58.201.78,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,secp256r1,False,True,CsxknGIti,"['e96ea0c77f3b6d004eb17f11b281035157728776fbc0508ccd0d8acb2033087c', '3c9d1727f5db0600f65818ba7c5f09b96a44e2bb67c654c029dbd305b1be7b3c']",[],b9bd7f629159de9b24f44d1bad01fda7,play.google.com,,h2,1.0,656854b0e07f676ae44f8d559744be60,1432911.520279,192.168.1.130,51395,216.58.201.78,443,tcp,ssl,3.24073199997656,643.0,3352.0,RSTO,True,False,0,ShADadR,6,895,7,3644,1
1432912.323448,CYBwdt4nMnb3GGVf3,192.168.1.130,51393,216.58.201.78,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,secp256r1,False,True,CsxknGIti,"['e96ea0c77f3b6d004eb17f11b281035157728776fbc0508ccd0d8acb2033087c', '3c9d1727f5db0600f65818ba7c5f09b96a44e2bb67c654c029dbd305b1be7b3c']",[],b9bd7f629159de9b24f44d1bad01fda7,play.google.com,,h2,1.0,656854b0e07f676ae44f8d559744be60,1432911.272418,192.168.1.130,51393,216.58.201.78,443,tcp,ssl,6.301367999985814,643.0,3352.0,RSTO,True,False,0,ShADadR,6,895,7,3644,1
1432912.078057,CiyL4yMsRKqP9rkM3,192.168.1.130,51391,216.58.201.78,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,secp256r1,False,False,CsxknGI,"['e96ea0c77f3b6d004eb17f11b281035157728776fbc0508ccd0d8acb2033087c', '3c9d1727f5db0600f65818ba7c5f09b96a44e2bb67c654c029dbd305b1be7b3c']",[],b9bd7f629159de9b24f44d1bad01fda7,play.google.com,,h2,1.0,656854b0e07f676ae44f8d559744be60,1432911.025297,192.168.1.130,51391,216.58.201.78,443,tcp,ssl,3.25304999994114,643.0,3110.0,RSTO,True,False,0,ShADadR,7,935,6,3362,1
1432913.312765,CdJ7AZ37iAebBrsnS5,192.168.1.130,51397,216.58.201.78,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,secp256r1,False,False,CsxknGI,"['e96ea0c77f3b6d004eb17f11b281035157728776fbc0508ccd0d8acb2033087c', '3c9d1727f5db0600f65818ba7c5f09b96a44e2bb67c654c029dbd305b1be7b3c']",[],b9bd7f629159de9b24f44d1bad01fda7,play.google.com,,h2,1.0,656854b0e07f676ae44f8d559744be60,1432912.242087,192.168.1.130,51397,216.58.201.78,443,tcp,ssl,7.431430999888107,643.0,3110.0,RSTO,True,False,0,ShADadR,7,935,6,3362,1
1432914.902136,C61plN7Cp4aRZApN5,192.168.1.130,51381,216.58.201.68,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,secp256r1,False,False,CsxknGI,"['c99200fc468f3f119374d4c08ac9ca3733493ea4f5e90ccbadcd209e6aa3f17d', '3c9d1727f5db0600f65818ba7c5f09b96a44e2bb67c654c029dbd305b1be7b3c']",[],b9bd7f629159de9b24f44d1bad01fda7,www.google.com,,h2,1.0,e25044a54b6fbc8ba81f95563dd201c3,1432902.694823,192.168.1.130,51381,216.58.201.68,443,tcp,ssl,19.62657799990848,646.0,2121.0,RSTO,True,False,0,ShADadR,6,898,5,2333,1
1432903.821633,CQe5581aa6dMq4NIm4,192.168.1.130,51377,74.125.206.189,443,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,secp256r1,False,True,CsxknGIti,"['ee52a37b1323f4f8bf5e7394198df294ff686e24cfc67386a755128e3333c681', '3c9d1727f5db0600f65818ba7c5f09b96a44e2bb67c654c029dbd305b1be7b3c']",[],b9bd7f629159de9b24f44d1bad01fda7,0.client-channel.google.com,,h2,1.0,e25044a54b6fbc8ba81f95563dd201c3,1432898.905336,192.168.1.130,51377,74.125.206.189,443,tcp,ssl,31.28067100001499,702.0,2670.0,RSTO,True,False,0,ShADadR,6,954,6,2922,1
1433802.238126,CxCqVN3BKbWf25No1,192.168.1.113,59078,82.146.48.44,443,TLSv10,TLS_RSA_WITH_AES_128_CBC_SHA,,False,False,sxni,['af985329fc627561f1ea68a97f7d00caddfaea0842883582fef0b362b79ea4a3'],[],18e962e106761869a61045bed0e81c2c,,,,,,1433802.186279,192.168.1.113,59078,82.146.48.44,443,tcp,,1.701961999991908,0.0,3496.0,SHR,True,False,0,^hadf,0,0,10,3908,1
1435598.394123,Cl3SOb2pViIUIL2WS4,192.168.1.113,59127,195.88.209.128,443,TLSv10,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA,secp256r1,False,False,sxkni,"['9892eba57957417899289eb94af6f2314f59b098c59e14fead0365bc47f372f6', '25847d668eb4f04fdd40b12b6b0740c567da7d024308eb6c2c96fe41d9de218d']",[],6aa98948bfa9626adc8d77e0f16d39c6,,,,,,1435598.324962,192.168.1.113,59127,195.88.209.128,443,tcp,,100.46464600018226,0.0,3754.0,RSTRH,True,False,0,^hadtfr,0,0,14,4571,1
1436938.2365,CAXz181aSwotM66lw6,192.168.1.113,59161,82.146.48.44,443,TLSv10,TLS_RSA_WITH_AES_128_CBC_SHA,,False,False,sxni,['af985329fc627561f1ea68a97f7d00caddfaea0842883582fef0b362b79ea4a3'],[],18e962e106761869a61045bed0e81c2c,,,,,,1436938.17969,192.168.1.113,59161,82.146.48.44,443,tcp,,1.7520370001439,0.0,3496.0,SHR,True,False,0,^hadtf,0,0,12,4073,1
1438734.458075,CmtvWxjQ2IHl1SYY1,192.168.1.113,59210,195.88.209.128,443,TLSv10,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA,secp256r1,False,False,sxkni,"['9892eba57957417899289eb94af6f2314f59b098c59e14fead0365bc47f372f6', '25847d668eb4f04fdd40b12b6b0740c567da7d024308eb6c2c96fe41d9de218d']",[],6aa98948bfa9626adc8d77e0f16d39c6,,,,,,1438734.396414,192.168.1.113,59210,195.88.209.128,443,tcp,,100.487443999853,0.0,3754.0,RSTRH,True,False,0,^hadfr,0,0,13,4286,1
1440074.216852,CUPwgl3QmnkTuVyo8d,192.168.1.113,59244,82.146.48.44,443,TLSv10,TLS_RSA_WITH_AES_128_CBC_SHA,,False,False,sxni,['af985329fc627561f1ea68a97f7d00caddfaea0842883582fef0b362b79ea4a3'],[],18e962e106761869a61045bed0e81c2c,,,,,,1440074.164932,192.168.1.113,59244,82.146.48.44,443,tcp,,1.720782000105828,0.0,3496.0,SHR,True,False,0,^hadtf,0,0,12,4073,1
1441870.305857,CCPuOL10Iu7qoOfYcl,192.168.1.113,59293,195.88.209.128,443,TLSv10,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA,secp256r1,False,False,sxkni,"['9892eba57957417899289eb94af6f2314f59b098c59e14fead0365bc47f372f6', '25847d668eb4f04fdd40b12b6b0740c567da7d024308eb6c2c96fe41d9de218d']",[],6aa98948bfa9626adc8d77e0f16d39c6,,,,,,1441870.234479,192.168.1.113,59293,195.88.209.128,443,tcp,,100.45861599990168,0.0,3754.0,RSTRH,True,False,0,^hadfr,0,0,13,4286,1
1443210.081505,CDiAwi2Fe0AdEqluB6,192.168.1.113,59327,82.146.48.44,443,TLSv10,TLS_RSA_WITH_AES_128_CBC_SHA,,False,False,sxni,['af985329fc627561f1ea68a97f7d00caddfaea0842883582fef0b362b79ea4a3'],[],18e962e106761869a61045bed0e81c2c,,,,,,1443210.026376,192.168.1.113,59327,82.146.48.44,443,tcp,,1.72153600002639,0.0,3496.0,SHR,True,False,0,^hadf,0,0,10,3908,1
1445006.161067,Cuvwiq1DTxtXiWbCRc,192.168.1.113,59376,195.88.209.128,443,TLSv10,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA,secp256r1,False,False,sxkni,"['9892eba57957417899289eb94af6f2314f59b098c59e14fead0365bc47f372f6', '25847d668eb4f04fdd40b12b6b0740c567da7d024308eb6c2c96fe41d9de218d']",[],6aa98948bfa9626adc8d77e0f16d39c6,,,,,,1445006.100521,192.168.1.113,59376,195.88.209.128,443,tcp,,100.37920799991116,0.0,3754.0,RSTRH,True,False,0,^hadtfr,0,0,14,4571,1
1446345.922725,ChwSKV15VZIoz7pEwb,192.168.1.113,59410,82.146.48.44,443,TLSv10,TLS_RSA_WITH_AES_128_CBC_SHA,,False,False,sxni,['af985329fc627561f1ea68a97f7d00caddfaea0842883582fef0b362b79ea4a3'],[],18e962e106761869a61045bed0e81c2c,,,,,,1446345.871143,192.168.1.113,59410,82.146.48.44,443,tcp,,1.701614000136032,0.0,3496.0,SHR,True,False,0,^hadf,0,0,10,3908,1
1448141.928147,CWPNug47PnyBR31SN4,192.168.1.113,59459,195.88.209.128,443,TLSv10,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA,secp256r1,False,False,sxkni,"['9892eba57957417899289eb94af6f2314f59b098c59e14fead0365bc47f372f6', '25847d668eb4f04fdd40b12b6b0740c567da7d024308eb6c2c96fe41d9de218d']",[],6aa98948bfa9626adc8d77e0f16d39c6,,,,,,1448141.869197,192.168.1.113,59459,195.88.209.128,443,tcp,,100.4091129999142,0.0,3754.0,RSTRH,True,False,0,^hadtfr,0,0,14,4571,1
